id,cip6
MID26390209,141901
MID26390216,141901
MID26390278,140801
MID26390284,141001
MID26390321,140801
MID26390322,141901
MID26390329,141001
MID26390329,143501
MID26390332,141901
MID26390349,141001
MID26390356,141001
MID26390373,141001
MID26390374,141901
MID26390380,141901
MID26390389,143501
MID26390404,143501
MID26390409,141901
MID26390409,143501
MID26390414,141001
MID26390414,143501
MID26390418,141901
MID26390426,141001
MID26390435,141001
MID26390454,143501
MID26390470,141901
MID26390499,141001
MID26390508,140801
MID26390512,140801
MID26390514,143501
MID26390529,141901
MID26390541,141001
MID26390548,141001
MID26390561,143501
MID26390577,141001
MID26390599,140801
MID26390630,143501
MID26390648,140801
MID26390661,141901
MID26390661,143501
MID26390662,140801
MID26390667,140801
MID26390673,141901
MID26390683,140801
MID26390686,141001
MID26390691,140801
MID26390697,141901
MID26390724,141901
MID26390725,141901
MID26390753,143501
MID26390794,141901
MID26390796,141001
MID26390844,140801
MID26390845,140801
MID26390860,141001
MID26390872,141901
MID26390875,141001
MID26390882,141001
MID26390892,141901
MID26390942,141901
MID26390963,141901
MID26390963,143501
MID26390970,141901
MID26390998,141001
MID26391002,141901
MID26391009,141001
MID26391009,141901
MID26391016,143501
MID26391018,141901
MID26391019,140801
MID26391019,143501
MID26391024,141001
MID26391024,140801
MID26391025,141001
MID26391025,143501
MID26391038,143501
MID26391068,140801
MID26391091,141001
MID26391109,143501
MID26391112,141001
MID26391112,141901
MID26391133,140801
MID26391156,141901
MID26391165,141001
MID26391182,141001
MID26391186,141901
MID26391188,141901
MID26391196,141901
MID26391197,141001
MID26391227,141901
MID26391231,141901
MID26391258,140801
MID26391287,141001
MID26391325,143501
MID26391327,141001
MID26391371,141901
MID26391392,143501
MID26391392,140801
MID26391401,141901
MID26391409,141901
MID26391414,141001
MID26391417,140801
MID26391447,143501
MID26391450,140801
MID26391458,141001
MID26391471,141001
MID26391485,141901
MID26391491,140801
MID26391494,141001
MID26391502,143501
MID26391508,141001
MID26391508,143501
MID26391508,140801
MID26391524,140801
MID26391535,141001
MID26391535,143501
MID26391549,143501
MID26391577,141001
MID26391581,141901
MID26391606,143501
MID26391615,141901
MID26391616,141001
MID26391624,141001
MID26391633,141001
MID26391655,140801
MID26391658,141001
MID26391664,141901
MID26391681,143501
MID26391702,143501
MID26391705,141901
MID26391705,141001
MID26391713,141001
MID26391719,141001
MID26391723,141001
MID26391724,141901
MID26391737,141901
MID26391737,140801
MID26391757,141001
MID26391763,143501
MID26391772,141001
MID26391772,143501
MID26391788,141001
MID26391804,141001
MID26391807,143501
MID26391827,143501
MID26391836,141001
MID26391838,141901
MID26391839,141901
MID26391857,143501
MID26391876,141901
MID26391912,141001
MID26391915,141001
MID26391936,143501
MID26391972,141001
MID26391985,141901
MID26391987,141901
MID26391997,143501
MID26392007,143501
MID26392044,141901
MID26392046,141901
MID26392046,143501
MID26392049,141001
MID26392084,143501
MID26392087,141001
MID26392101,141001
MID26392124,143501
MID26392131,143501
MID26392132,141901
MID26392138,141001
MID26392144,143501
MID26392146,141901
MID26392166,141901
MID26392166,141001
MID26392168,141001
MID26392178,141001
MID26392217,143501
MID26392224,141901
MID26392227,141001
MID26392235,143501
MID26392244,141001
MID26392306,143501
MID26392324,141001
MID26392333,140801
MID26392336,141901
MID26392337,143501
MID26392364,141901
MID26392369,141901
MID26392371,143501
MID26392377,141001
MID26392377,141901
MID26392391,141901
MID26392395,141001
MID26392395,140801
MID26392413,141901
MID26392413,143501
MID26392455,141901
MID26392461,140801
MID26392467,140801
MID26392494,141001
MID26392523,140801
MID26392541,141001
MID26392553,141901
MID26392604,141001
MID26392624,141901
MID26392642,141901
MID26392642,141001
MID26392645,141901
MID26392655,141901
MID26392664,141901
MID26392689,141001
MID26392689,143501
MID26392709,143501
MID26392709,140801
MID26392716,140801
MID26392724,140801
MID26392729,143501
MID26392739,140801
MID26392752,141001
MID26392754,141001
MID26392763,140801
MID26392763,141901
MID26392774,141001
MID26392774,143501
MID26392786,141001
MID26392786,140801
MID26392791,140801
MID26392812,141901
MID26392818,141901
MID26392818,143501
MID26392829,140801
MID26392873,141901
MID26392903,141001
MID26392905,140801
MID26392905,141901
MID26392912,141901
MID26392940,143501
MID26392940,140801
MID26392943,143501
MID26392958,141001
MID26392960,141001
MID26392960,141901
MID26392988,141901
MID26393006,140801
MID26393010,140801
MID26393027,143501
MID26393045,143501
MID26393045,141901
MID26393047,141001
MID26393063,140801
MID26393064,141001
MID26393074,140801
MID26393074,143501
MID26393084,141901
MID26393087,141001
MID26393094,140801
MID26393114,143501
MID26393138,141001
MID26393150,141001
MID26393151,141001
MID26393159,140801
MID26393168,141001
MID26393169,140801
MID26393174,141901
MID26393220,141001
MID26393266,141901
MID26393283,141901
MID26393299,143501
MID26393305,141001
MID26393331,141901
MID26393345,141901
MID26393351,141001
MID26393443,141901
MID26393443,141001
MID26393460,143501
MID26393511,141001
MID26393565,141901
MID26393565,143501
MID26393615,141001
MID26393616,143501
MID26393619,141901
MID26393640,140801
MID26393646,143501
MID26393653,141001
MID26393655,143501
MID26393672,141901
MID26393675,143501
MID26393687,140801
MID26393691,141901
MID26393730,143501
MID26393774,141001
MID26393823,143501
MID26393844,141001
MID26393847,141901
MID26393925,141001
MID26393951,143501
MID26393953,143501
MID26393959,141001
MID26393993,141001
MID26393995,141901
MID26394005,141901
MID26394026,140801
MID26394051,141901
MID26394052,143501
MID26394078,141901
MID26394086,143501
MID26394096,141001
MID26394122,141901
MID26394155,141901
MID26394157,141001
MID26394161,141901
MID26394162,141001
MID26394167,143501
MID26394215,141001
MID26394231,140801
MID26394258,141901
MID26394269,140801
MID26394279,143501
MID26394290,141001
MID26394312,141001
MID26394312,141901
MID26394314,143501
MID26394346,141901
MID26394357,143501
MID26394409,141901
MID26394472,141001
MID26394473,143501
MID26394493,141901
MID26394493,141001
MID26394496,140801
MID26394519,143501
MID26394532,140801
MID26394532,141901
MID26394544,141901
MID26394581,143501
MID26394586,143501
MID26394588,140801
MID26394600,141001
MID26394634,140801
MID26394650,140801
MID26394685,143501
MID26394718,141001
MID26394720,143501
MID26394727,141001
MID26394735,140801
MID26394761,141001
MID26394761,141901
MID26394765,141901
MID26394769,141901
MID26394774,141001
MID26394788,141901
MID26394792,143501
MID26394804,140801
MID26394813,141001
MID26394828,143501
MID26394832,141901
MID26394836,141001
MID26394850,141901
MID26394856,140801
MID26394856,143501
MID26394870,143501
MID26394882,141001
MID26394886,143501
MID26394927,143501
MID26395034,141901
MID26395039,143501
MID26395063,143501
MID26395066,143501
MID26395067,143501
MID26395076,140801
MID26395125,141001
MID26395129,141901
MID26395152,141901
MID26395154,140801
MID26395156,140801
MID26395158,143501
MID26395162,143501
MID26395163,141901
MID26395189,140801
MID26395193,141901
MID26395228,141001
MID26395242,143501
MID26395248,141901
MID26395258,141001
MID26395263,143501
MID26395272,141001
MID26395308,140801
MID26395313,141001
MID26395328,143501
MID26395330,141001
MID26395330,141901
MID26395369,143501
MID26395389,141901
MID26395390,140801
MID26395428,141001
MID26395465,143501
MID26395470,141001
MID26395492,141001
MID26395496,143501
MID26395563,141001
MID26395584,141001
MID26395585,143501
MID26395590,141001
MID26395590,143501
MID26395596,143501
MID26395600,143501
MID26395608,140801
MID26395630,141001
MID26395642,140801
MID26395673,143501
MID26395686,140801
MID26395696,141001
MID26395712,141001
MID26395713,140801
MID26395729,143501
MID26395729,141901
MID26395734,143501
MID26395745,141901
MID26395753,141901
MID26395754,141901
MID26395837,143501
MID26395847,141001
MID26395879,143501
MID26395889,140801
MID26395902,141901
MID26395912,143501
MID26395928,141901
MID26395985,143501
MID26395989,143501
MID26396027,141901
MID26396030,143501
MID26396061,141901
MID26396098,143501
MID26396106,141901
MID26396110,140801
MID26396114,143501
MID26396119,141901
MID26396149,141901
MID26396150,141001
MID26396168,141001
MID26396171,141901
MID26396172,141001
MID26396183,141901
MID26396191,141001
MID26396201,141901
MID26396255,141001
MID26396255,143501
MID26396261,141001
MID26396265,141901
MID26396271,141901
MID26396273,143501
MID26396275,141001
MID26396286,141001
MID26396290,141001
MID26396321,143501
MID26396322,143501
MID26396327,143501
MID26396338,141001
MID26396338,143501
MID26396370,141001
MID26396378,141001
MID26396415,141001
MID26396431,141001
MID26396449,141001
MID26396464,141001
MID26396469,140801
MID26396499,141901
MID26396515,141001
MID26396515,143501
MID26396519,141001
MID26396519,140801
MID26396526,141001
MID26396531,141901
MID26396552,143501
MID26396597,141901
MID26396598,141001
MID26396623,143501
MID26396628,141901
MID26396637,141901
MID26396646,141001
MID26396650,143501
MID26396655,140801
MID26396679,143501
MID26396680,141901
MID26396680,140801
MID26396707,140801
MID26396722,141901
MID26396737,141001
MID26396738,141001
MID26396744,143501
MID26396761,141901
MID26396768,143501
MID26396786,143501
MID26396797,143501
MID26396816,143501
MID26396826,141901
MID26396832,143501
MID26396835,141001
MID26396861,141001
MID26396879,143501
MID26396899,141901
MID26396904,141001
MID26396912,143501
MID26396920,141901
MID26396920,141001
MID26396926,140801
MID26396950,143501
MID26396960,141001
MID26396991,143501
MID26396994,143501
MID26397007,141901
MID26397013,143501
MID26397030,141001
MID26397062,140801
MID26397092,141901
MID26397099,140801
MID26397099,141001
MID26397124,141901
MID26397139,141001
MID26397151,141001
MID26397173,140801
MID26397189,141001
MID26397199,141001
MID26397209,143501
MID26397210,140801
MID26397220,141901
MID26397220,143501
MID26397245,141901
MID26397245,143501
MID26397261,141001
MID26397261,143501
MID26397273,141901
MID26397285,141001
MID26397296,140801
MID26397326,140801
MID26397458,143501
MID26397476,141901
MID26397502,140801
MID26397506,143501
MID26397513,143501
MID26397552,140801
MID26397559,141001
MID26397624,143501
MID26397712,141901
MID26397713,143501
MID26397773,141901
MID26397785,141901
MID26397785,143501
MID26397800,141901
MID26397831,141001
MID26397846,141901
MID26397848,141001
MID26397862,143501
MID26397888,143501
MID26397894,141901
MID26397912,141901
MID26397921,141901
MID26397963,141001
MID26397963,143501
MID26397965,141001
MID26397980,143501
MID26398011,143501
MID26398022,143501
MID26398022,140801
MID26398041,140801
MID26398062,141001
MID26398116,143501
MID26398121,141901
MID26398148,143501
MID26398163,141001
MID26398164,140801
MID26398188,141901
MID26398221,143501
MID26398223,141901
MID26398237,141001
MID26398266,141901
MID26398283,141001
MID26398317,141901
MID26398330,141001
MID26398330,141901
MID26398337,140801
MID26398340,141001
MID26398343,141901
MID26398344,141001
MID26398351,141001
MID26398374,141901
MID26398444,141901
MID26398444,140801
MID26398461,141901
MID26398468,143501
MID26398468,140801
MID26398480,141901
MID26398497,141001
MID26398515,141901
MID26398516,143501
MID26398571,141001
MID26398572,141001
MID26398611,143501
MID26398619,141901
MID26398624,140801
MID26398636,141901
MID26398641,141901
MID26398644,140801
MID26398671,141901
MID26398697,141901
MID26398710,143501
MID26398712,143501
MID26398714,141001
MID26398729,141901
MID26398731,141001
MID26398731,141901
MID26398737,143501
MID26398751,140801
MID26398756,141901
MID26398775,140801
MID26398827,141901
MID26398855,141901
MID26398864,141901
MID26398890,141001
MID26398891,141901
MID26398900,141901
MID26398959,141901
MID26398967,141001
MID26398968,141001
MID26398968,143501
MID26398994,141001
MID26399005,143501
MID26399032,141001
MID26399034,141001
MID26399035,141901
MID26399055,140801
MID26399056,143501
MID26399056,141001
MID26399057,141901
MID26399060,140801
MID26399078,141901
MID26399121,141901
MID26399126,141001
MID26399129,141901
MID26399134,143501
MID26399140,141001
MID26399143,141001
MID26399178,143501
MID26399202,140801
MID26399218,141901
MID26399221,140801
MID26399221,141001
MID26399233,140801
MID26399269,141901
MID26399309,141001
MID26399320,141901
MID26399323,140801
MID26399325,143501
MID26399344,141901
MID26399351,141001
MID26399362,141001
MID26399368,141901
MID26399377,140801
MID26399394,141901
MID26399394,143501
MID26399411,141001
MID26399417,141901
MID26399421,140801
MID26399437,141901
MID26399467,143501
MID26399472,141901
MID26399490,141901
MID26399490,143501
MID26399512,141901
MID26399544,141901
MID26399548,140801
MID26399548,143501
MID26399552,143501
MID26399595,143501
MID26399597,143501
MID26399599,143501
MID26399601,143501
MID26399609,141901
MID26399628,143501
MID26399629,141901
MID26399646,140801
MID26399646,143501
MID26399659,141001
MID26399667,141901
MID26399671,141001
MID26399671,140801
MID26399671,143501
MID26399684,143501
MID26399686,141001
MID26399688,141901
MID26399692,143501
MID26399709,143501
MID26399717,141901
MID26399724,140801
MID26399727,143501
MID26399744,141901
MID26399763,141001
MID26399772,141001
MID26399821,141001
MID26399841,143501
MID26399842,143501
MID26399848,141901
MID26399848,143501
MID26399851,141901
MID26399852,141901
MID26399858,141001
MID26399872,141001
MID26399890,141901
MID26399893,141001
MID26399900,143501
MID26399905,143501
MID26399907,140801
MID26399931,143501
MID26399938,141901
MID26399962,143501
MID26400000,141001
MID26400016,141901
MID26400026,143501
MID26400031,141901
MID26400048,143501
MID26400059,141901
MID26400059,143501
MID26400075,141901
MID26400092,140801
MID26400124,140801
MID26400152,140801
MID26400167,141001
MID26400177,141001
MID26400189,141001
MID26400200,140801
MID26400221,141901
MID26400239,141901
MID26400240,141901
MID26400253,141001
MID26400261,140801
MID26400281,140801
MID26400292,141001
MID26400312,143501
MID26400319,140801
MID26400324,140801
MID26400325,141001
MID26400337,140801
MID26400340,141901
MID26400389,141901
MID26400391,141001
MID26400409,141901
MID26400409,143501
MID26400444,141901
MID26400448,141901
MID26400475,141001
MID26400478,140801
MID26400483,140801
MID26400483,141001
MID26400625,140801
MID26400629,141001
MID26400649,140801
MID26400666,143501
MID26400707,140801
MID26400711,143501
MID26400717,141901
MID26400735,141001
MID26400763,143501
MID26400780,141001
MID26400799,141901
MID26400820,141001
MID26400874,141901
MID26400903,141001
MID26401009,141001
MID26401025,141001
MID26401096,141901
MID26401167,143501
MID26401236,141001
MID26401253,141001
MID26401390,143501
MID26401452,141001
MID26401462,141001
MID26401533,141901
MID26401554,141901
MID26401599,141901
MID26401683,141001
MID26401724,141001
MID26401801,143501
MID26401842,141001
MID26401842,140801
MID26401898,141901
MID26402198,141901
MID26402205,141001
MID26402234,141001
MID26402241,141001
MID26402291,140801
MID26402343,141001
MID26402485,141001
MID26402503,141901
MID26402503,141001
MID26402572,141901
MID26402626,141001
MID26402637,141901
MID26402640,141001
MID26402663,141001
MID26402765,141001
MID26402770,140801
MID26402875,141001
MID26403099,141001
MID26403158,143501
MID26403220,141001
MID26403340,141901
MID26403391,143501
MID26403404,141901
MID26403429,141001
MID26403440,141901
MID26403539,140801
MID26403540,141901
MID26403555,140801
MID26403622,141001
MID26403673,143501
MID26403710,141001
MID26403735,141901
MID26403735,143501
MID26403751,141001
MID26403980,143501
MID26403980,141001
MID26404029,141001
MID26404053,141901
MID26404218,141001
MID26404244,143501
MID26404262,140801
MID26404299,140801
MID26404314,141901
MID26404370,141901
MID26404371,141001
MID26404433,141901
MID26404494,143501
MID26404518,143501
MID26404586,141001
MID26404589,141901
MID26404731,141901
MID26404793,143501
MID26404847,140801
MID26404863,141001
MID26404904,141901
MID26404986,141001
MID26405041,140801
MID26405060,141901
MID26405069,140801
MID26405172,143501
MID26405209,143501
MID26405231,141001
MID26405315,141001
MID26405354,141001
MID26405422,143501
MID26405443,140801
MID26405443,143501
MID26405463,141001
MID26405469,140801
MID26405476,141901
MID26405498,141001
MID26405556,141001
MID26405562,141001
MID26405594,141001
MID26405594,141901
MID26405624,141001
MID26405683,143501
MID26405718,141001
MID26405721,141001
MID26405727,141001
MID26405746,141001
MID26405843,141901
MID26405875,141001
MID26405930,141901
MID26405971,143501
MID26406004,141001
MID26406005,141001
MID26406005,141901
MID26406008,141001
MID26406077,141001
MID26406149,141901
MID26406150,141001
MID26406161,141001
MID26406235,141001
MID26406313,141901
MID26406321,140801
MID26406442,143501
MID26406471,141001
MID26406502,143501
MID26406524,141001
MID26406578,143501
MID26406622,141001
MID26406652,141001
MID26406719,143501
MID26406833,143501
MID26406838,140801
MID26406854,141901
MID26406857,141001
MID26406873,141901
MID26406894,141001
MID26406934,143501
MID26406958,141001
MID26406982,141001
MID26407084,141001
MID26407112,141901
MID26407112,141001
MID26407135,143501
MID26407155,141001
MID26407171,141001
MID26407240,143501
MID26407245,141901
MID26407278,141901
MID26407297,141901
MID26407326,141001
MID26407348,141901
MID26407367,141901
MID26407380,141901
MID26407397,141001
MID26407509,141901
MID26407531,141901
MID26407563,140801
MID26407599,141901
MID26407641,143501
MID26407657,143501
MID26407698,141001
MID26407787,141901
MID26407798,141901
MID26407838,141901
MID26407910,141001
MID26407920,141901
MID26408020,141901
MID26408075,141001
MID26408300,141901
MID26408307,141901
MID26408435,141901
MID26408435,143501
MID26408508,141901
MID26408632,141001
MID26408672,140801
MID26408745,141001
MID26408877,141901
MID26408997,141001
MID26409089,140801
MID26409126,141001
MID26409151,143501
MID26409244,141901
MID26409364,141001
MID26409630,141001
MID26409657,141001
MID26409658,141001
MID26409658,141901
MID26409699,140801
MID26409723,143501
MID26409825,141001
MID26409885,141001
MID26409890,141001
MID26409959,143501
MID26410031,141001
MID26410278,141001
MID26410338,141901
MID26410407,143501
MID26410503,141001
MID26410556,143501
MID26410565,141001
MID26410565,141901
MID26410606,141001
MID26410682,143501
MID26410709,140801
MID26410786,141001
MID26410866,141001
MID26410885,140801
MID26410885,143501
MID26410919,141001
MID26411005,141001
MID26411048,143501
MID26411106,141001
MID26411265,141901
MID26411443,141001
MID26411671,143501
MID26411837,141001
MID26411864,141001
MID26412198,143501
MID26412286,141001
MID26412515,141901
MID26412634,141901
MID26412806,141901
MID26412921,141901
MID26412973,141901
MID26413015,141001
MID26413023,141001
MID26413042,141001
MID26413065,141901
MID26413104,141901
MID26413183,141001
MID26413199,141001
MID26413254,141001
MID26413328,141001
MID26413521,141901
MID26413672,143501
MID26413820,141901
MID26413834,141901
MID26413855,141901
MID26414019,141901
MID26414092,143501
MID26414229,141901
MID26414396,143501
MID26414420,141001
MID26414481,140801
MID26414484,141001
MID26414485,141001
MID26414537,143501
MID26414604,140801
MID26414604,141901
MID26414668,141001
MID26414683,143501
MID26414778,143501
MID26414813,143501
MID26414939,141901
MID26415294,140801
MID26415373,141001
MID26415501,140801
MID26415618,141001
MID26415692,143501
MID26415692,141901
MID26415714,141001
MID26415805,141901
MID26415906,141001
MID26415931,141001
MID26416149,141001
MID26416158,141901
MID26416179,143501
MID26416237,140801
MID26416241,141001
MID26416846,141001
MID26416853,141001
MID26416896,141001
MID26416979,141001
MID26417108,141001
MID26417234,140801
MID26417272,141001
MID26417324,140801
MID26417347,141901
MID26417448,143501
MID26417573,141001
MID26417616,141901
MID26418000,143501
MID26418000,141901
MID26418096,140801
MID26418118,141001
MID26418126,141001
MID26418325,141001
MID26418814,141001
MID26418820,141901
MID26418821,141001
MID26418885,140801
MID26418885,141001
MID26419196,143501
MID26419267,141001
MID26419314,141901
MID26419321,143501
MID26419342,141001
MID26419353,141901
MID26419359,141901
MID26419394,141901
MID26419405,141001
MID26419483,140801
MID26419907,141001
MID26419928,141001
MID26419948,141001
MID26419968,141901
MID26420001,141001
MID26420077,141901
MID26420214,140801
MID26420276,141001
MID26420279,141001
MID26420324,141901
MID26420665,140801
MID26420934,143501
MID26420952,141001
MID26421040,143501
MID26421247,141901
MID26421247,143501
MID26421270,141901
MID26421318,141001
MID26421375,141001
MID26421487,143501
MID26421670,141001
MID26421693,141901
MID26421693,141001
MID26421715,143501
MID26421747,141001
MID26421815,141901
MID26421837,143501
MID26422204,141901
MID26422305,140801
MID26422405,140801
MID26422427,141001
MID26422700,141001
MID26422700,143501
MID26422761,141901
MID26422917,141001
MID26422928,141001
MID26422956,141001
MID26423013,141001
MID26423049,141901
MID26423140,141001
MID26423244,141901
MID26423250,141001
MID26423260,143501
MID26423271,143501
MID26423459,141001
MID26423686,141001
MID26423725,141001
MID26423771,141901
MID26423835,140801
MID26423944,141901
MID26423982,141001
MID26423984,141001
MID26424005,140801
MID26424117,141901
MID26424162,141001
MID26424178,141001
MID26424179,141001
MID26424309,141001
MID26424322,141001
MID26424361,143501
MID26424695,141901
MID26424914,141001
MID26424960,143501
MID26424977,141901
MID26425135,141901
MID26425180,141001
MID26425416,141001
MID26425447,140801
MID26425652,141901
MID26425684,141901
MID26425708,141901
MID26425724,141901
MID26425728,143501
MID26425743,141001
MID26425744,141001
MID26425829,140801
MID26425876,143501
MID26425880,140801
MID26426269,141001
MID26426329,143501
MID26426330,140801
MID26426559,141001
MID26426782,143501
MID26426790,140801
MID26426802,141001
MID26426899,141901
MID26426932,141001
MID26426948,141001
MID26426948,143501
MID26426960,143501
MID26426966,141901
MID26427041,141001
MID26427054,141001
MID26427057,140801
MID26427122,141901
MID26427148,141001
MID26427206,141001
MID26427311,141001
MID26427369,140801
MID26427571,141901
MID26427731,143501
MID26427817,140801
MID26427873,143501
MID26427954,141001
MID26428116,141001
MID26428145,141001
MID26428173,141901
MID26428183,141001
MID26428231,141901
MID26428250,141001
MID26428309,141001
MID26428372,141001
MID26428424,141001
MID26428708,141901
MID26428709,141901
MID26428726,141901
MID26428843,141001
MID26428971,141901
MID26428974,141901
MID26429000,141001
MID26429119,141001
MID26429138,141001
MID26429284,143501
MID26429288,141001
MID26429400,141001
MID26429481,143501
MID26429640,141001
MID26429640,140801
MID26429671,141901
MID26429781,141001
MID26429789,143501
MID26429955,141001
MID26430109,143501
MID26430173,141001
MID26430206,141001
MID26430300,141901
MID26430329,143501
MID26430329,141001
MID26430362,143501
MID26430376,143501
MID26430613,141001
MID26430634,140801
MID26430667,141001
MID26430710,140801
MID26430875,141001
MID26430925,141001
MID26430976,143501
MID26431040,143501
MID26431052,141901
MID26431089,141001
MID26431100,141001
MID26431323,141001
MID26431346,141001
MID26431347,141001
MID26431413,143501
MID26431450,141901
MID26431450,143501
MID26431548,141001
MID26431604,141001
MID26431789,141901
MID26431789,141001
MID26431890,141001
MID26431913,141001
MID26431938,141901
MID26431945,141901
MID26431965,140801
MID26432035,141901
MID26432165,143501
MID26432205,143501
MID26432205,141901
MID26432275,141001
MID26432286,143501
MID26432296,141901
MID26432328,141001
MID26432483,141001
MID26432492,141001
MID26432504,141901
MID26432579,141901
MID26432609,143501
MID26432613,141001
MID26432655,141901
MID26432677,141901
MID26432716,141001
MID26432722,141901
MID26432725,141001
MID26432799,143501
MID26432815,141901
MID26432827,141001
MID26432981,143501
MID26433001,143501
MID26433027,141001
MID26433145,141901
MID26433173,141901
MID26433217,140801
MID26433275,143501
MID26433365,141901
MID26433494,143501
MID26433494,141001
MID26433514,140801
MID26433514,141901
MID26433575,141001
MID26433583,140801
MID26433583,141901
MID26433678,141001
MID26433683,141001
MID26433692,141001
MID26433735,143501
MID26433911,141001
MID26433931,141001
MID26433955,141001
MID26433958,140801
MID26434166,141901
MID26434205,143501
MID26434296,141001
MID26434307,141001
MID26434335,140801
MID26434353,141901
MID26434372,141001
MID26434377,141001
MID26434388,143501
MID26434405,143501
MID26434475,143501
MID26434503,141901
MID26434521,141001
MID26434526,141901
MID26434552,141001
MID26434594,143501
MID26434606,143501
MID26434619,141001
MID26434635,141001
MID26434704,141901
MID26434720,143501
MID26434738,141901
MID26434750,141901
MID26434755,141901
MID26434755,140801
MID26434780,141901
MID26434789,141001
MID26434834,141901
MID26434856,141901
MID26434911,141901
MID26434973,141901
MID26434977,141901
MID26434980,141901
MID26434989,141001
MID26434994,141001
MID26434994,141901
MID26434999,141901
MID26435013,141901
MID26435057,141901
MID26435089,141001
MID26435188,143501
MID26435310,143501
MID26435451,143501
MID26435502,141001
MID26435522,141001
MID26435584,141901
MID26435676,141901
MID26435731,141901
MID26435733,141001
MID26435740,141001
MID26435740,143501
MID26435832,140801
MID26435905,143501
MID26435969,141001
MID26435974,140801
MID26435998,141001
MID26436038,141001
MID26436038,141901
MID26436076,141001
MID26436076,141901
MID26436107,141901
MID26436121,141001
MID26436291,141901
MID26436309,140801
MID26436432,141001
MID26436454,140801
MID26436455,141001
MID26436458,143501
MID26436539,141001
MID26436575,143501
MID26436660,143501
MID26436781,143501
MID26436802,141901
MID26436813,141001
MID26436847,143501
MID26436858,143501
MID26436955,141001
MID26437010,141001
MID26437046,143501
MID26437197,141001
MID26437209,141901
MID26437226,141001
MID26437272,141001
MID26437304,143501
MID26437374,141001
MID26437452,143501
MID26437459,141901
MID26437472,141901
MID26437484,141001
MID26437499,143501
MID26437506,141901
MID26437567,140801
MID26437567,143501
MID26437576,140801
MID26437586,141001
MID26437594,141001
MID26437752,141001
MID26437765,140801
MID26437915,141001
MID26437985,143501
MID26438332,143501
MID26438332,141001
MID26438352,143501
MID26438380,141901
MID26438451,141001
MID26438493,143501
MID26438550,143501
MID26438558,141901
MID26438558,143501
MID26438565,141901
MID26438780,141901
MID26438791,141901
MID26438834,141001
MID26438865,141901
MID26439082,140801
MID26439156,141001
MID26439218,141901
MID26439315,140801
MID26439384,141001
MID26439386,140801
MID26439535,140801
MID26439568,141001
MID26439587,140801
MID26439623,141001
MID26439633,141001
MID26439855,140801
MID26439948,141901
MID26440014,141901
MID26440143,141001
MID26440158,141901
MID26440208,143501
MID26440286,141001
MID26440295,141901
MID26440428,143501
MID26440456,141001
MID26440649,141001
MID26440781,141001
MID26440839,140801
MID26440909,141001
MID26440930,141901
MID26441108,141901
MID26441135,140801
MID26441334,141901
MID26441363,141901
MID26441370,141001
MID26441372,140801
MID26441547,140801
MID26441577,141001
MID26441638,140801
MID26441697,141901
MID26441913,140801
MID26441928,141001
MID26442098,140801
MID26442157,141001
MID26442157,143501
MID26442164,141001
MID26442186,143501
MID26442275,141001
MID26442291,141901
MID26442310,141001
MID26442525,141901
MID26442590,140801
MID26442811,140801
MID26442883,141901
MID26443011,141001
MID26443011,140801
MID26443012,141001
MID26443092,140801
MID26443156,141901
MID26443222,141901
MID26443232,141901
MID26443315,141001
MID26443472,141901
MID26443675,141901
MID26443676,141001
MID26443686,140801
MID26443692,141901
MID26443712,140801
MID26443733,141901
MID26443930,141001
MID26443954,143501
MID26443961,141001
MID26444014,141901
MID26444152,143501
MID26444167,143501
MID26444210,141901
MID26444222,141001
MID26444243,141901
MID26444267,143501
MID26444267,141001
MID26444377,141901
MID26444421,141001
MID26444465,141901
MID26444466,141901
MID26444471,141901
MID26444486,141001
MID26444491,141001
MID26444658,140801
MID26444738,143501
MID26444756,140801
MID26444806,143501
MID26444850,140801
MID26444943,141901
MID26444976,141901
MID26445025,141901
MID26445094,141901
MID26445103,140801
MID26445119,141901
MID26445153,141001
MID26445317,141901
MID26445508,140801
MID26445672,141001
MID26445684,141901
MID26445720,143501
MID26445728,141001
MID26445885,141901
MID26445990,141001
MID26446121,141901
MID26446124,141001
MID26446194,143501
MID26446254,141901
MID26446258,141901
MID26446309,141901
MID26446332,141901
MID26446438,141901
MID26446778,141001
MID26446784,141001
MID26446785,143501
MID26446888,140801
MID26446926,141901
MID26446929,141001
MID26446946,140801
MID26447017,141001
MID26447177,141001
MID26447198,141001
MID26447276,141001
MID26447294,141001
MID26447314,141001
MID26447417,141001
MID26447445,141901
MID26447453,140801
MID26447460,140801
MID26447464,141001
MID26447464,141901
MID26447600,141901
MID26447631,141001
MID26447660,141901
MID26447684,141001
MID26447704,141901
MID26447842,141901
MID26447927,141001
MID26448027,141901
MID26448069,141901
MID26448071,141901
MID26448104,141901
MID26448152,141901
MID26448211,141901
MID26448212,141901
MID26448330,141001
MID26448356,141901
MID26448547,141901
MID26448564,141901
MID26448622,141001
MID26448677,141001
MID26448718,141901
MID26448794,141901
MID26448861,140801
MID26448904,141001
MID26448908,141901
MID26448908,140801
MID26448932,141901
MID26448955,141001
MID26448988,140801
MID26449132,141001
MID26449168,141901
MID26449196,141901
MID26449434,141901
MID26449503,140801
MID26449503,141901
MID26449758,141901
MID26449759,141001
MID26449823,141001
MID26449901,141901
MID26449920,141901
